,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,day_wk,new_days,new_days_1
594,7/23/2016 23:18,7/23/2016 23:43,Business,Durham,Cary,9.9,Meeting,2016-07-23 23:18:00,5,Saturday
595,7/25/2016 10:35,7/25/2016 10:41,Business,Whitebridge,Parkway,1.5,Miscellaneous,2016-07-25 10:35:00,0,Monday
596,7/25/2016 10:47,7/25/2016 10:58,Business,Cary,Morrisville,4.9,Miscellaneous,2016-07-25 10:47:00,0,Monday
597,7/25/2016 11:04,7/25/2016 11:33,Business,Morrisville,Cary,7.9,Miscellaneous,2016-07-25 11:04:00,0,Monday
598,7/25/2016 11:37,7/25/2016 11:44,Business,Parkway,Whitebridge,1.7,Miscellaneous,2016-07-25 11:37:00,0,Monday
599,7/26/2016 15:43,7/26/2016 15:49,Business,Whitebridge,Westpark Place,2.2,Miscellaneous,2016-07-26 15:43:00,1,Tuesday
600,7/26/2016 17:14,7/26/2016 17:24,Business,Westpark Place,Whitebridge,2.1,Miscellaneous,2016-07-26 17:14:00,1,Tuesday
601,7/26/2016 20:52,7/26/2016 21:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016-07-26 20:52:00,1,Tuesday
602,7/26/2016 22:31,7/26/2016 22:39,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-07-26 22:31:00,1,Tuesday
603,7/27/2016 19:08,7/27/2016 19:20,Business,Cary,Morrisville,2.8,Miscellaneous,2016-07-27 19:08:00,2,Wednesday
604,7/27/2016 21:34,7/27/2016 21:57,Business,Morrisville,Raleigh,14.7,Miscellaneous,2016-07-27 21:34:00,2,Wednesday
605,7/27/2016 22:00,7/27/2016 22:26,Business,Raleigh,Morrisville,14.6,Miscellaneous,2016-07-27 22:00:00,2,Wednesday
606,7/28/2016 0:04,7/28/2016 0:09,Business,Morrisville,Cary,2.3,Miscellaneous,2016-07-28 00:04:00,3,Thursday
607,7/29/2016 15:45,7/29/2016 15:47,Business,Whitebridge,Westpark Place,2.2,Miscellaneous,2016-07-29 15:45:00,4,Friday
608,7/29/2016 17:27,7/29/2016 17:45,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,2016-07-29 17:27:00,4,Friday
609,7/30/2016 17:02,7/30/2016 17:27,Business,Cary,Durham,14.0,Miscellaneous,2016-07-30 17:02:00,5,Saturday
610,7/30/2016 21:16,7/30/2016 21:41,Business,Durham,Cary,13.3,Miscellaneous,2016-07-30 21:16:00,5,Saturday
611,7/31/2016 17:30,7/31/2016 17:37,Business,Westpark Place,Whitebridge,1.8,Miscellaneous,2016-07-31 17:30:00,6,Sunday
612,8/1/2016 12:47,8/1/2016 13:04,Business,Whitebridge,Arlington Park at Amberly,6.2,Miscellaneous,2016-08-01 12:47:00,0,Monday
613,8/1/2016 13:08,8/1/2016 13:19,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,Miscellaneous,2016-08-01 13:08:00,0,Monday
614,8/1/2016 13:28,8/1/2016 13:46,Business,Lexington Park at Amberly,Westpark Place,1.9,Miscellaneous,2016-08-01 13:28:00,0,Monday
615,8/1/2016 13:52,8/1/2016 14:14,Business,Cary,Apex,6.9,Miscellaneous,2016-08-01 13:52:00,0,Monday
616,8/1/2016 15:40,8/1/2016 15:47,Business,Apex,Cary,4.6,Miscellaneous,2016-08-01 15:40:00,0,Monday
617,8/1/2016 16:18,8/1/2016 16:25,Business,Whitebridge,Edgehill Farms,2.8,Miscellaneous,2016-08-01 16:18:00,0,Monday
618,8/1/2016 16:29,8/1/2016 16:59,Business,Cary,Morrisville,9.1,Miscellaneous,2016-08-01 16:29:00,0,Monday
619,8/1/2016 17:23,8/1/2016 17:55,Business,Morrisville,Cary,8.1,Miscellaneous,2016-08-01 17:23:00,0,Monday
620,8/2/2016 8:11,8/2/2016 8:32,Business,Cary,Morrisville,8.4,Meeting,2016-08-02 08:11:00,1,Tuesday
621,8/2/2016 11:51,8/2/2016 12:15,Business,Arlington,Washington,4.9,Miscellaneous,2016-08-02 11:51:00,1,Tuesday
622,8/2/2016 19:15,8/2/2016 19:23,Business,Kalorama Triangle,K Street,1.0,Miscellaneous,2016-08-02 19:15:00,1,Tuesday
623,8/2/2016 21:23,8/2/2016 21:29,Business,K Street,Kalorama Triangle,1.0,Miscellaneous,2016-08-02 21:23:00,1,Tuesday
624,8/3/2016 12:46,8/3/2016 13:00,Business,West End,Northwest Rectangle,2.0,Miscellaneous,2016-08-03 12:46:00,2,Wednesday
625,8/3/2016 14:59,8/3/2016 15:03,Business,K Street,Kalorama Triangle,1.1,Miscellaneous,2016-08-03 14:59:00,2,Wednesday
626,8/3/2016 16:00,8/3/2016 16:04,Business,Kalorama Triangle,Downtown,1.5,Miscellaneous,2016-08-03 16:00:00,2,Wednesday
627,8/5/2016 17:23,8/5/2016 17:30,Business,Connecticut Avenue,Kalorama Triangle,1.3,Miscellaneous,2016-08-05 17:23:00,4,Friday
628,8/5/2016 18:17,8/5/2016 18:21,Business,Kalorama Triangle,Columbia Heights,1.8,Miscellaneous,2016-08-05 18:17:00,4,Friday
629,8/5/2016 19:17,8/5/2016 19:27,Business,Columbia Heights,Kalorama Triangle,1.5,Miscellaneous,2016-08-05 19:17:00,4,Friday
630,8/6/2016 6:40,8/6/2016 6:58,Business,Washington,Arlington,6.6,Miscellaneous,2016-08-06 06:40:00,5,Saturday
631,8/6/2016 9:31,8/6/2016 9:53,Business,Morrisville,Cary,8.0,Miscellaneous,2016-08-06 09:31:00,5,Saturday
632,8/7/2016 17:14,8/7/2016 17:23,Business,Whitebridge,Edgehill Farms,2.7,Miscellaneous,2016-08-07 17:14:00,6,Sunday
633,8/7/2016 17:28,8/7/2016 17:43,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016-08-07 17:28:00,6,Sunday
634,8/7/2016 18:17,8/7/2016 18:23,Business,Cary,Morrisville,2.5,Miscellaneous,2016-08-07 18:17:00,6,Sunday
635,8/7/2016 20:15,8/7/2016 20:23,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-08-07 20:15:00,6,Sunday
636,8/8/2016 16:17,8/8/2016 16:31,Business,Whitebridge,Farmington Woods,5.2,Miscellaneous,2016-08-08 16:17:00,0,Monday
637,8/8/2016 16:37,8/8/2016 16:50,Business,Farmington Woods,Edgehill Farms,4.0,Miscellaneous,2016-08-08 16:37:00,0,Monday
638,8/8/2016 17:02,8/8/2016 17:13,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016-08-08 17:02:00,0,Monday
639,8/8/2016 21:50,8/8/2016 22:15,Business,Cary,Morrisville,4.8,Miscellaneous,2016-08-08 21:50:00,0,Monday
640,8/8/2016 23:28,8/8/2016 23:37,Business,Morrisville,Cary,3.2,Customer Visit,2016-08-08 23:28:00,0,Monday
641,8/9/2016 14:20,8/9/2016 14:38,Business,Whitebridge,Waverly Place,6.9,Miscellaneous,2016-08-09 14:20:00,1,Tuesday
642,8/9/2016 15:15,8/9/2016 15:36,Business,Cary,Raleigh,14.9,Miscellaneous,2016-08-09 15:15:00,1,Tuesday
643,8/9/2016 16:04,8/9/2016 16:37,Business,Raleigh,Cary,17.4,Miscellaneous,2016-08-09 16:04:00,1,Tuesday
644,8/10/2016 16:56,8/10/2016 17:24,Business,Cary,Durham,12.9,Miscellaneous,2016-08-10 16:56:00,2,Wednesday
645,8/10/2016 17:53,8/10/2016 18:28,Business,Durham,Apex,15.3,Miscellaneous,2016-08-10 17:53:00,2,Wednesday
646,8/10/2016 18:49,8/10/2016 18:50,Business,Apex,Apex,1.0,Miscellaneous,2016-08-10 18:49:00,2,Wednesday
647,8/10/2016 19:47,8/10/2016 20:02,Business,Apex,Cary,6.0,Miscellaneous,2016-08-10 19:47:00,2,Wednesday
648,8/11/2016 12:53,8/11/2016 13:00,Business,Whitebridge,Heritage Pines,2.2,Miscellaneous,2016-08-11 12:53:00,3,Thursday
649,8/11/2016 13:14,8/11/2016 13:28,Business,Heritage Pines,Edgehill Farms,4.4,Miscellaneous,2016-08-11 13:14:00,3,Thursday
650,8/11/2016 13:32,8/11/2016 13:42,Business,Edgehill Farms,Whitebridge,2.8,Miscellaneous,2016-08-11 13:32:00,3,Thursday
651,8/11/2016 18:37,8/11/2016 19:29,Business,Cary,Wake Forest,31.7,Miscellaneous,2016-08-11 18:37:00,3,Thursday
652,8/11/2016 20:59,8/11/2016 21:44,Business,Wake Forest,Cary,31.9,Miscellaneous,2016-08-11 20:59:00,3,Thursday
653,8/12/2016 18:49,8/12/2016 18:52,Business,Whitebridge,Westpark Place,1.9,Miscellaneous,2016-08-12 18:49:00,4,Friday
654,8/12/2016 18:56,8/12/2016 19:05,Business,Westpark Place,Whitebridge,1.8,Miscellaneous,2016-08-12 18:56:00,4,Friday
655,8/13/2016 15:35,8/13/2016 15:58,Business,Cary,Morrisville,8.4,Meeting,2016-08-13 15:35:00,5,Saturday
656,8/15/2016 9:05,8/15/2016 9:52,Business,Rawalpindi,Unknown Location,15.6,Miscellaneous,2016-08-15 09:05:00,0,Monday
657,8/15/2016 15:20,8/15/2016 15:47,Business,Unknown Location,Unknown Location,14.1,Miscellaneous,2016-08-15 15:20:00,0,Monday
658,8/15/2016 16:52,8/15/2016 17:30,Business,Unknown Location,Unknown Location,15.7,Miscellaneous,2016-08-15 16:52:00,0,Monday
659,8/15/2016 19:08,8/15/2016 20:30,Business,Unknown Location,Unknown Location,25.9,Temporary Site,2016-08-15 19:08:00,0,Monday
660,8/16/2016 7:58,8/16/2016 8:11,Business,Unknown Location,Unknown Location,7.9,Miscellaneous,2016-08-16 07:58:00,1,Tuesday
661,8/16/2016 8:16,8/16/2016 8:23,Business,Unknown Location,Unknown Location,2.7,Miscellaneous,2016-08-16 08:16:00,1,Tuesday
662,8/16/2016 8:46,8/16/2016 8:53,Business,Unknown Location,Unknown Location,5.5,Miscellaneous,2016-08-16 08:46:00,1,Tuesday
663,8/16/2016 10:06,8/16/2016 10:27,Business,Unknown Location,Islamabad,5.7,Miscellaneous,2016-08-16 10:06:00,1,Tuesday
664,8/16/2016 10:31,8/16/2016 10:38,Business,Islamabad,Islamabad,1.2,Miscellaneous,2016-08-16 10:31:00,1,Tuesday
665,8/16/2016 11:47,8/16/2016 12:03,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016-08-16 11:47:00,1,Tuesday
666,8/16/2016 15:13,8/16/2016 15:36,Business,Unknown Location,Unknown Location,16.2,Miscellaneous,2016-08-16 15:13:00,1,Tuesday
667,8/17/2016 10:17,8/17/2016 10:41,Business,Unknown Location,Unknown Location,2.6,Miscellaneous,2016-08-17 10:17:00,2,Wednesday
668,8/17/2016 10:57,8/17/2016 11:20,Business,Unknown Location,Unknown Location,12.1,Miscellaneous,2016-08-17 10:57:00,2,Wednesday
669,8/17/2016 14:45,8/17/2016 14:50,Business,Unknown Location,Rawalpindi,1.4,Miscellaneous,2016-08-17 14:45:00,2,Wednesday
670,8/17/2016 15:32,8/17/2016 15:47,Business,Rawalpindi,Islamabad,6.4,Miscellaneous,2016-08-17 15:32:00,2,Wednesday
671,8/17/2016 16:29,8/17/2016 16:50,Business,Islamabad,Unknown Location,7.3,Miscellaneous,2016-08-17 16:29:00,2,Wednesday
672,8/17/2016 16:54,8/17/2016 17:00,Business,Unknown Location,Unknown Location,5.3,Miscellaneous,2016-08-17 16:54:00,2,Wednesday
673,8/17/2016 17:05,8/17/2016 17:34,Business,Unknown Location,Unknown Location,5.5,Miscellaneous,2016-08-17 17:05:00,2,Wednesday
674,8/17/2016 18:38,8/17/2016 18:57,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016-08-17 18:38:00,2,Wednesday
675,8/18/2016 18:40,8/18/2016 19:07,Business,Unknown Location,Unknown Location,7.6,Temporary Site,2016-08-18 18:40:00,3,Thursday
676,8/19/2016 8:24,8/19/2016 8:45,Business,Unknown Location,Noorpur Shahan,7.6,Miscellaneous,2016-08-19 08:24:00,4,Friday
677,8/19/2016 8:54,8/19/2016 9:07,Business,Noorpur Shahan,Islamabad,3.3,Miscellaneous,2016-08-19 08:54:00,4,Friday
678,8/19/2016 9:27,8/19/2016 9:47,Business,Islamabad,Rawalpindi,6.5,Miscellaneous,2016-08-19 09:27:00,4,Friday
679,8/19/2016 10:57,8/19/2016 11:06,Business,Rawalpindi,Unknown Location,2.0,Miscellaneous,2016-08-19 10:57:00,4,Friday
680,8/19/2016 12:07,8/19/2016 12:24,Business,Unknown Location,Islamabad,5.7,Miscellaneous,2016-08-19 12:07:00,4,Friday
681,8/19/2016 15:51,8/19/2016 16:06,Business,Islamabad,Islamabad,3.2,Miscellaneous,2016-08-19 15:51:00,4,Friday
682,8/19/2016 17:12,8/19/2016 17:52,Business,Islamabad,Unknown Location,12.5,Miscellaneous,2016-08-19 17:12:00,4,Friday
683,8/21/2016 10:00,8/21/2016 10:29,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,2016-08-21 10:00:00,6,Sunday
684,8/21/2016 14:05,8/21/2016 14:34,Business,Unknown Location,Unknown Location,7.7,Miscellaneous,2016-08-21 14:05:00,6,Sunday
685,8/21/2016 16:30,8/21/2016 17:02,Business,Unknown Location,Islamabad,12.2,Miscellaneous,2016-08-21 16:30:00,6,Sunday
686,8/21/2016 18:10,8/21/2016 18:17,Business,Islamabad,Islamabad,1.4,Miscellaneous,2016-08-21 18:10:00,6,Sunday
687,8/21/2016 18:48,8/21/2016 19:24,Business,Islamabad,Unknown Location,20.2,Miscellaneous,2016-08-21 18:48:00,6,Sunday
688,8/22/2016 10:00,8/22/2016 10:44,Business,Unknown Location,Islamabad,9.8,Miscellaneous,2016-08-22 10:00:00,0,Monday
689,8/22/2016 11:07,8/22/2016 11:23,Business,Islamabad,Unknown Location,6.3,Miscellaneous,2016-08-22 11:07:00,0,Monday
690,8/22/2016 12:36,8/22/2016 12:49,Business,Unknown Location,Islamabad,4.9,Miscellaneous,2016-08-22 12:36:00,0,Monday
691,8/22/2016 13:02,8/22/2016 13:11,Business,Islamabad,Islamabad,1.5,Miscellaneous,2016-08-22 13:02:00,0,Monday
692,8/22/2016 14:07,8/22/2016 14:31,Business,Islamabad,Unknown Location,10.9,Miscellaneous,2016-08-22 14:07:00,0,Monday
693,8/22/2016 15:14,8/22/2016 15:49,Business,Unknown Location,Unknown Location,19.0,Miscellaneous,2016-08-22 15:14:00,0,Monday
694,8/22/2016 15:59,8/22/2016 17:16,Business,Unknown Location,Unknown Location,19.0,Miscellaneous,2016-08-22 15:59:00,0,Monday
695,8/22/2016 19:58,8/22/2016 20:50,Business,Unknown Location,Rawalpindi,7.9,Miscellaneous,2016-08-22 19:58:00,0,Monday
696,8/22/2016 20:53,8/22/2016 21:31,Business,Rawalpindi,Rawalpindi,4.1,Miscellaneous,2016-08-22 20:53:00,0,Monday
697,8/22/2016 22:31,8/22/2016 23:00,Business,Rawalpindi,Unknown Location,18.7,Miscellaneous,2016-08-22 22:31:00,0,Monday
698,8/23/2016 8:10,8/23/2016 8:25,Business,Unknown Location,Noorpur Shahan,8.7,Miscellaneous,2016-08-23 08:10:00,1,Tuesday
699,8/23/2016 9:35,8/23/2016 10:09,Business,Noorpur Shahan,Unknown Location,7.5,Miscellaneous,2016-08-23 09:35:00,1,Tuesday
700,8/23/2016 12:59,8/23/2016 13:15,Business,Unknown Location,Noorpur Shahan,7.7,Miscellaneous,2016-08-23 12:59:00,1,Tuesday
701,8/23/2016 13:19,8/23/2016 13:30,Business,Noorpur Shahan,Islamabad,4.4,Miscellaneous,2016-08-23 13:19:00,1,Tuesday
702,8/23/2016 13:49,8/23/2016 14:04,Business,Islamabad,Unknown Location,5.0,Miscellaneous,2016-08-23 13:49:00,1,Tuesday
703,8/23/2016 15:07,8/23/2016 15:12,Business,Unknown Location,Unknown Location,1.9,Miscellaneous,2016-08-23 15:07:00,1,Tuesday
704,8/23/2016 15:15,8/23/2016 17:16,Business,Unknown Location,Unknown Location,7.9,Miscellaneous,2016-08-23 15:15:00,1,Tuesday
705,8/23/2016 17:42,8/23/2016 18:31,Business,Unknown Location,Unknown Location,17.7,Miscellaneous,2016-08-23 17:42:00,1,Tuesday
706,8/24/2016 12:05,8/24/2016 12:56,Business,Unknown Location,Unknown Location,25.2,Miscellaneous,2016-08-24 12:05:00,2,Wednesday
707,8/24/2016 13:01,8/24/2016 15:25,Business,Unknown Location,Unknown Location,96.2,Miscellaneous,2016-08-24 13:01:00,2,Wednesday
708,8/25/2016 15:17,8/25/2016 16:22,Business,Unknown Location,Unknown Location,35.0,Miscellaneous,2016-08-25 15:17:00,3,Thursday
709,8/25/2016 16:36,8/25/2016 16:56,Business,Unknown Location,Unknown Location,5.5,Miscellaneous,2016-08-25 16:36:00,3,Thursday
710,8/25/2016 17:19,8/25/2016 19:20,Business,Unknown Location,Unknown Location,50.4,Miscellaneous,2016-08-25 17:19:00,3,Thursday
711,8/25/2016 19:25,8/25/2016 19:57,Business,Unknown Location,Lahore,9.2,Miscellaneous,2016-08-25 19:25:00,3,Thursday
712,8/25/2016 22:58,8/25/2016 23:16,Business,Lahore,Unknown Location,7.3,Miscellaneous,2016-08-25 22:58:00,3,Thursday
713,8/26/2016 9:06,8/26/2016 9:20,Business,Unknown Location,Unknown Location,5.0,Miscellaneous,2016-08-26 09:06:00,4,Friday
714,8/26/2016 11:14,8/26/2016 11:26,Business,Unknown Location,Unknown Location,3.8,Miscellaneous,2016-08-26 11:14:00,4,Friday
715,8/26/2016 12:10,8/26/2016 12:20,Business,Unknown Location,Lahore,3.9,Miscellaneous,2016-08-26 12:10:00,4,Friday
716,8/26/2016 14:10,8/26/2016 14:33,Business,Lahore,Lahore,7.4,Miscellaneous,2016-08-26 14:10:00,4,Friday
717,8/26/2016 15:23,8/26/2016 15:35,Business,Lahore,Lahore,1.5,Miscellaneous,2016-08-26 15:23:00,4,Friday
718,8/26/2016 15:59,8/26/2016 16:24,Business,Lahore,Unknown Location,7.9,Miscellaneous,2016-08-26 15:59:00,4,Friday
719,8/26/2016 16:55,8/26/2016 17:12,Business,Unknown Location,Lahore,2.9,Miscellaneous,2016-08-26 16:55:00,4,Friday
720,8/26/2016 18:42,8/26/2016 18:56,Business,Lahore,Lahore,3.4,Miscellaneous,2016-08-26 18:42:00,4,Friday
721,8/26/2016 19:31,8/26/2016 19:54,Business,Lahore,Lahore,3.8,Miscellaneous,2016-08-26 19:31:00,4,Friday
722,8/26/2016 20:06,8/26/2016 20:16,Business,Lahore,Unknown Location,5.9,Miscellaneous,2016-08-26 20:06:00,4,Friday
723,8/27/2016 9:34,8/27/2016 10:11,Business,Unknown Location,Lahore,9.6,Miscellaneous,2016-08-27 09:34:00,5,Saturday
724,8/27/2016 11:47,8/27/2016 12:06,Business,Lahore,Lahore,7.0,Miscellaneous,2016-08-27 11:47:00,5,Saturday
725,8/27/2016 12:12,8/27/2016 12:17,Business,Lahore,Lahore,0.9,Miscellaneous,2016-08-27 12:12:00,5,Saturday
726,8/27/2016 14:01,8/27/2016 15:44,Business,Lahore,Unknown Location,86.6,Miscellaneous,2016-08-27 14:01:00,5,Saturday
727,8/27/2016 16:15,8/27/2016 19:13,Business,Unknown Location,Unknown Location,156.9,Miscellaneous,2016-08-27 16:15:00,5,Saturday
728,8/28/2016 9:57,8/28/2016 10:18,Business,Unknown Location,Noorpur Shahan,10.1,Miscellaneous,2016-08-28 09:57:00,6,Sunday
729,8/28/2016 16:39,8/28/2016 16:55,Business,Noorpur Shahan,Islamabad,6.2,Miscellaneous,2016-08-28 16:39:00,6,Sunday
730,8/28/2016 17:37,8/28/2016 17:55,Business,Islamabad,Islamabad,5.3,Miscellaneous,2016-08-28 17:37:00,6,Sunday
731,8/28/2016 21:15,8/28/2016 21:59,Business,Islamabad,Unknown Location,12.1,Miscellaneous,2016-08-28 21:15:00,6,Sunday
732,8/29/2016 12:02,8/29/2016 12:31,Business,Unknown Location,Islamabad,10.8,Miscellaneous,2016-08-29 12:02:00,0,Monday
733,8/29/2016 13:38,8/29/2016 13:48,Business,Islamabad,Islamabad,4.3,Miscellaneous,2016-08-29 13:38:00,0,Monday
734,8/29/2016 14:31,8/29/2016 14:41,Business,Islamabad,Islamabad,2.5,Miscellaneous,2016-08-29 14:31:00,0,Monday
735,8/29/2016 14:49,8/29/2016 15:04,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016-08-29 14:49:00,0,Monday
736,8/29/2016 15:49,8/29/2016 15:59,Business,Unknown Location,Islamabad,2.8,Miscellaneous,2016-08-29 15:49:00,0,Monday
737,8/29/2016 16:06,8/29/2016 16:21,Business,Islamabad,Unknown Location,4.0,Miscellaneous,2016-08-29 16:06:00,0,Monday
738,8/29/2016 17:24,8/29/2016 17:41,Business,Unknown Location,Islamabad,5.5,Miscellaneous,2016-08-29 17:24:00,0,Monday
739,8/29/2016 18:27,8/29/2016 18:36,Business,Islamabad,Islamabad,2.6,Miscellaneous,2016-08-29 18:27:00,0,Monday
740,8/30/2016 11:53,8/30/2016 12:05,Business,Unknown Location,Unknown Location,2.1,Miscellaneous,2016-08-30 11:53:00,1,Tuesday
741,8/30/2016 12:46,8/30/2016 13:09,Business,Unknown Location,Islamabad,8.8,Miscellaneous,2016-08-30 12:46:00,1,Tuesday
742,8/30/2016 13:25,8/30/2016 13:46,Business,Islamabad,Islamabad,4.4,Miscellaneous,2016-08-30 13:25:00,1,Tuesday
743,8/30/2016 14:00,8/30/2016 14:20,Business,Islamabad,Unknown Location,5.3,Miscellaneous,2016-08-30 14:00:00,1,Tuesday
744,8/30/2016 17:27,8/30/2016 18:09,Business,Unknown Location,Unknown Location,13.0,Miscellaneous,2016-08-30 17:27:00,1,Tuesday
745,9/1/2016 11:51,9/1/2016 12:24,Business,Unknown Location,Islamabad,13.0,Miscellaneous,2016-09-01 11:51:00,3,Thursday
746,9/1/2016 17:21,9/1/2016 17:36,Business,Islamabad,Unknown Location,10.6,Miscellaneous,2016-09-01 17:21:00,3,Thursday
747,9/1/2016 18:49,9/1/2016 19:08,Business,Unknown Location,Unknown Location,2.2,Miscellaneous,2016-09-01 18:49:00,3,Thursday
748,9/2/2016 11:37,9/2/2016 12:24,Business,Unknown Location,Islamabad,9.2,Miscellaneous,2016-09-02 11:37:00,4,Friday
749,9/2/2016 18:56,9/2/2016 19:37,Business,Unknown Location,Unknown Location,12.9,Miscellaneous,2016-09-02 18:56:00,4,Friday
750,9/5/2016 10:25,9/5/2016 10:44,Business,Unknown Location,Rawalpindi,17.2,Miscellaneous,2016-09-05 10:25:00,0,Monday
751,9/6/2016 17:49,9/6/2016 17:49,Business,Unknown Location,Unknown Location,69.1,Miscellaneous,2016-09-06 17:49:00,1,Tuesday
752,9/10/2016 10:28,9/10/2016 10:45,Business,Unknown Location,Unknown Location,2.8,Miscellaneous,2016-09-10 10:28:00,5,Saturday
753,9/11/2016 9:51,9/11/2016 9:55,Business,Unknown Location,Unknown Location,8.6,Miscellaneous,2016-09-11 09:51:00,6,Sunday
754,9/11/2016 21:40,9/11/2016 21:42,Business,Unknown Location,Unknown Location,9.8,Miscellaneous,2016-09-11 21:40:00,6,Sunday
755,9/12/2016 8:07,9/12/2016 8:12,Business,Unknown Location,Unknown Location,3.6,Miscellaneous,2016-09-12 08:07:00,0,Monday
756,9/12/2016 11:15,9/12/2016 11:24,Business,Unknown Location,Unknown Location,1.7,Miscellaneous,2016-09-12 11:15:00,0,Monday
757,9/12/2016 13:04,9/12/2016 13:44,Business,Unknown Location,Unknown Location,11.5,Miscellaneous,2016-09-12 13:04:00,0,Monday
758,9/13/2016 16:56,9/13/2016 17:02,Business,Unknown Location,Unknown Location,0.7,Miscellaneous,2016-09-13 16:56:00,1,Tuesday
759,9/14/2016 11:55,9/14/2016 11:59,Business,Unknown Location,Unknown Location,0.7,Miscellaneous,2016-09-14 11:55:00,2,Wednesday
760,9/15/2016 20:33,9/15/2016 20:38,Business,Unknown Location,Unknown Location,0.9,Miscellaneous,2016-09-15 20:33:00,3,Thursday
761,9/16/2016 7:08,9/16/2016 7:08,Business,Unknown Location,Unknown Location,1.6,Miscellaneous,2016-09-16 07:08:00,4,Friday
762,9/18/2016 18:07,9/18/2016 18:11,Business,Unknown Location,Unknown Location,9.4,Miscellaneous,2016-09-18 18:07:00,6,Sunday
763,9/19/2016 6:18,9/19/2016 6:49,Business,Rawalpindi,Unknown Location,18.2,Miscellaneous,2016-09-19 06:18:00,0,Monday
764,9/19/2016 14:40,9/19/2016 14:56,Business,Unknown Location,Islamabad,10.5,Miscellaneous,2016-09-19 14:40:00,0,Monday
765,9/19/2016 16:23,9/19/2016 16:31,Business,Islamabad,Unknown Location,5.7,Miscellaneous,2016-09-19 16:23:00,0,Monday
766,9/19/2016 17:36,9/19/2016 18:20,Business,Unknown Location,Unknown Location,18.0,Miscellaneous,2016-09-19 17:36:00,0,Monday
767,9/19/2016 19:10,9/19/2016 19:49,Business,Unknown Location,Islamabad,18.3,Miscellaneous,2016-09-19 19:10:00,0,Monday
768,9/20/2016 11:29,9/20/2016 11:48,Business,Islamabad,Unknown Location,16.5,Miscellaneous,2016-09-20 11:29:00,1,Tuesday
769,9/20/2016 20:47,9/20/2016 22:47,Business,Unknown Location,Rawalpindi,9.6,Miscellaneous,2016-09-20 20:47:00,1,Tuesday
770,9/23/2016 13:15,9/23/2016 13:40,Business,Karachi,Karachi,2.9,Miscellaneous,2016-09-23 13:15:00,4,Friday
771,9/24/2016 14:34,9/24/2016 15:15,Business,Karachi,Unknown Location,8.2,Miscellaneous,2016-09-24 14:34:00,5,Saturday
772,9/24/2016 20:29,9/24/2016 20:33,Business,Unknown Location,Unknown Location,2.4,Miscellaneous,2016-09-24 20:29:00,5,Saturday
773,9/27/2016 8:33,9/27/2016 8:35,Business,Unknown Location,Unknown Location,5.8,Miscellaneous,2016-09-27 08:33:00,1,Tuesday
774,9/27/2016 13:21,9/27/2016 14:43,Business,Lahore,Lahore,9.8,Miscellaneous,2016-09-27 13:21:00,1,Tuesday
775,9/27/2016 19:14,9/27/2016 20:34,Business,Lahore,Unknown Location,7.3,Miscellaneous,2016-09-27 19:14:00,1,Tuesday
776,9/27/2016 21:01,9/28/2016 2:37,Business,Unknown Location,Unknown Location,195.6,Miscellaneous,2016-09-27 21:01:00,1,Tuesday
777,9/28/2016 17:21,9/28/2016 19:36,Business,Islamabad,Unknown Location,20.5,Miscellaneous,2016-09-28 17:21:00,2,Wednesday
778,9/29/2016 16:13,9/29/2016 18:47,Business,Unknown Location,Islamabad,12.6,Miscellaneous,2016-09-29 16:13:00,3,Thursday
779,9/30/2016 17:39,9/30/2016 20:20,Business,Islamabad,Islamabad,37.7,Miscellaneous,2016-09-30 17:39:00,4,Friday
780,9/30/2016 20:59,9/30/2016 22:34,Business,Islamabad,Unknown Location,16.7,Miscellaneous,2016-09-30 20:59:00,4,Friday
781,10/3/2016 17:09,10/3/2016 17:12,Business,Unknown Location,Islamabad,10.5,Miscellaneous,2016-10-03 17:09:00,0,Monday
782,10/3/2016 18:17,10/3/2016 18:34,Business,Islamabad,Islamabad,2.8,Miscellaneous,2016-10-03 18:17:00,0,Monday
783,10/3/2016 18:51,10/3/2016 19:01,Business,Islamabad,Islamabad,1.6,Miscellaneous,2016-10-03 18:51:00,0,Monday
784,10/3/2016 22:04,10/3/2016 22:33,Business,Islamabad,Unknown Location,12.7,Miscellaneous,2016-10-03 22:04:00,0,Monday
785,10/4/2016 9:50,10/4/2016 10:52,Business,Unknown Location,Unknown Location,28.6,Miscellaneous,2016-10-04 09:50:00,1,Tuesday
786,10/4/2016 12:17,10/4/2016 12:18,Business,Unknown Location,Unknown Location,15.1,Miscellaneous,2016-10-04 12:17:00,1,Tuesday
